ID,Question_ID,Question_Title,Question_Asked_Year,Question_Asked_Month,Question_Asked_Day,Question_Asked_Hours,Question_Asked_Minutes,Question_Asked_Seconds,Question_Inserted_At
8130001,30955061,ActionMode with AppCompat can't change background and text colors,2015,6,20,14,28,28,2026-01-27 22:22:46.116132+00:00
8130002,30955059,How to use SignalR for Distributed Databases in MVC using LINQ queries?,2015,6,20,14,28,19,2026-01-27 22:22:46.122893+00:00
8130003,30955058,Spring WS without xsd,2015,6,20,14,28,14,2026-01-27 22:22:46.131450+00:00
8130004,30955054,void pointer in function parameter,2015,6,20,14,27,10,2026-01-27 22:22:46.142348+00:00
8130005,30955051,Why does math.acos result in ValueError: math domain error?,2015,6,20,14,26,51,2026-01-27 22:22:46.153015+00:00
8130006,30955050,"Ragel: avoid redundant call of ""when"" clause function",2015,6,20,14,26,51,2026-01-27 22:22:46.162959+00:00
8130007,30955048,Jquery on span text change,2015,6,20,14,26,46,2026-01-27 22:22:46.172425+00:00
8130008,30955045,Spinning imageview animation,2015,6,20,14,25,52,2026-01-27 22:22:46.179567+00:00
8130009,30955037,javascript calling DataSnap REST makes browser unresponsive,2015,6,20,14,24,22,2026-01-27 22:22:46.186247+00:00
8130010,30955032,Plotting ordinal data with a marker in matplotlib,2015,6,20,14,23,52,2026-01-27 22:22:46.193232+00:00
8130011,30955030,Api 21 device taking theme from wrong folder,2015,6,20,14,23,35,2026-01-27 22:22:46.199725+00:00
8130012,30955022,How to index List/ numpy array in order to plot the data with matplotlib,2015,6,20,14,22,46,2026-01-27 22:22:46.206176+00:00
8130013,30955015,NSArray change type of NSNumber,2015,6,20,14,21,40,2026-01-27 22:22:46.213163+00:00
8130014,30955011,"sending data from python to php,and getting back json data from php to python",2015,6,20,14,21,31,2026-01-27 22:22:46.220035+00:00
8130015,30955010,Which library does boost::type belong to?,2015,6,20,14,21,24,2026-01-27 22:22:46.227904+00:00
8130016,30955008,Vertically center with variable height,2015,6,20,14,21,17,2026-01-27 22:22:46.234429+00:00
