ID,Question_ID,Question_Title,Question_Asked_Year,Question_Asked_Month,Question_Asked_Day,Question_Asked_Hours,Question_Asked_Minutes,Question_Asked_Seconds,Question_Inserted_At
5770001,23008198,C++ Lambdas: captured pointer to STL container changing address after pop?,2014,4,11,9,7,46,2026-01-26 23:43:00.090682+00:00
5770002,23008194,How to Implement security login and logout in spring?,2014,4,11,9,7,39,2026-01-26 23:43:00.101198+00:00
5770003,23008193,Use PHP variable in JavaScript,2014,4,11,9,7,38,2026-01-26 23:43:00.107832+00:00
5770004,23008182,Z3 :named supported in z3 api,2014,4,11,9,7,0,2026-01-26 23:43:00.114567+00:00
5770005,23008180,count no of character occurance in .csv file column and display in graph,2014,4,11,9,6,58,2026-01-26 23:43:00.121139+00:00
5770006,23008176,find duplicate data between files in unix,2014,4,11,9,6,44,2026-01-26 23:43:00.128278+00:00
5770007,23008173,How to display values of two textfields having auto suggestion in a third textfield,2014,4,11,9,6,34,2026-01-26 23:43:00.135756+00:00
5770008,23008172,GestureRecognizer Swipe Gesture,2014,4,11,9,6,33,2026-01-26 23:43:00.142338+00:00
5770009,23008170,clean out large outdated git archive blobs,2014,4,11,9,6,32,2026-01-26 23:43:00.149009+00:00
5770010,23008164,Get output value in ADO.Net without stored procedure,2014,4,11,9,6,22,2026-01-26 23:43:00.155914+00:00
5770011,23008157,How to draw a pie chart using RectF which will be easy to support multiple screen size in android?,2014,4,11,9,6,3,2026-01-26 23:43:00.162716+00:00
5770012,23008149,Itext work with android runtime error happen,2014,4,11,9,5,55,2026-01-26 23:43:00.170300+00:00
5770013,23008148,ApplicationContext.xml cannot be found when starting Tomcat server,2014,4,11,9,5,54,2026-01-26 23:43:00.177282+00:00
5770014,23008142,Combining more than 2 columns by removing NA's in R,2014,4,11,9,5,34,2026-01-26 23:43:00.184415+00:00
5770015,23008129,How to construct a URL from a Twitter direct-message id?,2014,4,11,9,5,5,2026-01-26 23:43:00.191719+00:00
5770016,23008128,Locking on String.Format(),2014,4,11,9,5,4,2026-01-26 23:43:00.198438+00:00
5770017,23008123,Optimize Select Distinct,2014,4,11,9,4,55,2026-01-26 23:43:00.205010+00:00
5770018,23008121,friend operator confusion,2014,4,11,9,4,53,2026-01-26 23:43:00.211759+00:00
5770019,23008119,#2002 Cannot log in to the MySQL server / Connection for controluser as defined in your configuration failed,2014,4,11,9,4,43,2026-01-26 23:43:00.218293+00:00
5770020,23008110,"Modified a model by Jena, how to reload this owl file to Protege",2014,4,11,9,4,26,2026-01-26 23:43:00.224847+00:00
5770021,23008108,SQL: difference between INNER JOIN and INNER SELECT in particular case,2014,4,11,9,4,11,2026-01-26 23:43:00.231611+00:00
5770022,23008104,How to compress the image using gifsicle tool or any other tool on ubuntu,2014,4,11,9,3,59,2026-01-26 23:43:00.238587+00:00
5770023,23008095,Create a project in a subfolder in Visual Studio Online (TFS),2014,4,11,9,3,33,2026-01-26 23:43:00.245221+00:00
5770024,23008092,ColorBlobDetector Open CV Documentation Android,2014,4,11,9,3,27,2026-01-26 23:43:00.251847+00:00
5770025,23008090,Send data to previous JFrame,2014,4,11,9,3,24,2026-01-26 23:43:00.258832+00:00
5770026,23008083,fastest way of having a number of rows of a table in postgresql,2014,4,11,9,3,9,2026-01-26 23:43:00.265546+00:00
5770027,23008081,Microsoft Translate API for Android gives UnknownHostException,2014,4,11,9,3,7,2026-01-26 23:43:00.272692+00:00
5770028,23008077,free char*: invalid next size (fast) [duplicate],2014,4,11,9,3,0,2026-01-26 23:43:00.279953+00:00
5770029,23008076,Custom Camera Preview Not Working in Android 4.1?,2014,4,11,9,2,59,2026-01-26 23:43:00.286519+00:00
5770030,23008068,WS.url post in Scala,2014,4,11,9,2,50,2026-01-26 23:43:00.294333+00:00
5770031,23008065,why google play service project why not using google-play-services.jar,2014,4,11,9,2,43,2026-01-26 23:43:00.300973+00:00
5770032,23008062,"EF code-first, how to map derived class to table (without including base class in EF model)?",2014,4,11,9,2,36,2026-01-26 23:43:00.308161+00:00
5770033,23008056,Understanding jQuery return object,2014,4,11,9,2,18,2026-01-26 23:43:00.314869+00:00
5770034,23008052,Permission management by tab removal using SQL,2014,4,11,9,2,6,2026-01-26 23:43:00.321554+00:00
5770035,23008051,Batch Script to wait for program to close by user before applying msi update,2014,4,11,9,2,6,2026-01-26 23:43:00.329136+00:00
5770036,23008050,How to open sq-lite Database in eclipse?,2014,4,11,9,2,6,2026-01-26 23:43:00.335913+00:00
5770037,23008047,C++ - Using OpenGL with Code Blocks?,2014,4,11,9,1,59,2026-01-26 23:43:00.342515+00:00
5770038,23008044,return empty List in catch block,2014,4,11,9,1,57,2026-01-26 23:43:00.349692+00:00
5770039,23008041,Inject Bootstrap component via ajax,2014,4,11,9,1,45,2026-01-26 23:43:00.356777+00:00
5770040,23008035,Removing an item from a list on one VM and refreshing the list on another VM,2014,4,11,9,1,22,2026-01-26 23:43:00.363704+00:00
5770041,23008034,about putting words with particular length into a corresponding Set (Java),2014,4,11,9,1,15,2026-01-26 23:43:00.371635+00:00
5770042,23008032,No difference between 2 or 4 Future submission with Executors.newFixedThreadPool on a quad core,2014,4,11,9,1,8,2026-01-26 23:43:00.378361+00:00
5770043,23008031,Sending only changed fields to PHP back end from jtable javascript,2014,4,11,9,1,8,2026-01-26 23:43:00.385187+00:00
5770044,23008030,Best practices for manage countries in a bbdd,2014,4,11,9,1,4,2026-01-26 23:43:00.392794+00:00
5770045,23008022,C# : Charts Change using Axis label,2014,4,11,9,0,41,2026-01-26 23:43:00.399703+00:00
5770046,23008019,How does web-server know which mime-type to set for resource?,2014,4,11,9,0,31,2026-01-26 23:43:00.406823+00:00
5770047,23008014,Error: Job initialization failed: java.net.UnknownHostException: <my ip>:27017 is not a valid Inet address at,2014,4,11,9,0,15,2026-01-26 23:43:00.413750+00:00
