ID,Question_ID,Question_Title,Question_Asked_Year,Question_Asked_Month,Question_Asked_Day,Question_Asked_Hours,Question_Asked_Minutes,Question_Asked_Seconds,Question_Inserted_At
510001,2666274,"How to eliminate ""else-if"" statements",2010,4,19,9,1,34,2026-01-24 19:03:40.019817+00:00
510002,2666273,WCF SERVICE gives us faulted response,2010,4,19,9,1,27,2026-01-24 19:03:40.026502+00:00
510003,2666271,Visual Studio: Add necessary using directives with macro,2010,4,19,9,1,17,2026-01-24 19:03:40.033131+00:00
510004,2666259,utf8 and encoding,2010,4,19,8,58,59,2026-01-24 19:03:40.040035+00:00
510005,2666253,"Any better way to generate a tuple of all possible tuples in form of (x1,y1,x2,y2)?",2010,4,19,8,58,16,2026-01-24 19:03:40.046492+00:00
510006,2666249,Entity Relationship Diagramming,2010,4,19,8,57,40,2026-01-24 19:03:40.053045+00:00
510007,2666241,Tricky SQL - Select non-adjacent numbers,2010,4,19,8,55,43,2026-01-24 19:03:40.059689+00:00
510008,2666238,How to disable creation of new rows in a DataGridView?,2010,4,19,8,55,1,2026-01-24 19:03:40.066387+00:00
510009,2666231,What can we do to make Microsoft add IntelliTrace to VS 2010 Professional Edition? [closed],2010,4,19,8,53,24,2026-01-24 19:03:40.073063+00:00
510010,2666230,"Revision, Quadratic Time",2010,4,19,8,53,19,2026-01-24 19:03:40.081950+00:00
510011,2665684,"Saving a huge dataset into SQL table in a XML column - MS SQL, C#.Net",2010,4,19,7,1,33,2026-01-24 19:03:41.224760+00:00
510012,2665676,How to set image on EAGL VIEW,2010,4,19,6,59,1,2026-01-24 19:03:41.231959+00:00
510013,2665674,Save from viewController?,2010,4,19,6,59,0,2026-01-24 19:03:41.238722+00:00
510014,2665669,Auto populate a text field based on another text field,2010,4,19,6,58,14,2026-01-24 19:03:41.245532+00:00
510015,2665668,Bespoke Development or Leverage SharePoint With Web Parts etc?,2010,4,19,6,58,14,2026-01-24 19:03:41.252204+00:00
510016,2665665,C# asynchronous beginsend method,2010,4,19,6,58,2,2026-01-24 19:03:41.260481+00:00
510017,2665663,image inside href link not working in ie7,2010,4,19,6,57,1,2026-01-24 19:03:41.267128+00:00
510018,2665662,java:I am trying to create Shotcut of any abc.exe through java program,2010,4,19,6,56,55,2026-01-24 19:03:41.274035+00:00
510019,2665661,WPF add c# code to customcontrol,2010,4,19,6,56,49,2026-01-24 19:03:41.280725+00:00
510020,2665659,"can anybody help me with using wp_print_scripts, wp_enque_scripts, wp_head, wp_register_script",2010,4,19,6,55,56,2026-01-24 19:03:41.288112+00:00
510021,2665655,Create variable names using a loop in Java?,2010,4,19,6,55,18,2026-01-24 19:03:41.294939+00:00
510022,2665651,Change text on back button in iPhone SDK,2010,4,19,6,54,36,2026-01-24 19:03:41.301718+00:00
510023,2665648,How do I get class of an internal static class in another assembly?,2010,4,19,6,53,48,2026-01-24 19:03:41.308441+00:00
510024,2665644,DotNetZip trouble with russian encoding,2010,4,19,6,52,13,2026-01-24 19:03:41.315481+00:00
510025,2665643,VU meter implementation in iphone,2010,4,19,6,51,9,2026-01-24 19:03:41.322625+00:00
510026,2665641,Why Can't I import a UITableViewCell subclass ? That's weird,2010,4,19,6,50,52,2026-01-24 19:03:41.329416+00:00
510027,2665634,How to clear a notification in Android,2010,4,19,6,49,26,2026-01-24 19:03:41.336429+00:00
510028,2665627,What programming language is used to IMPLEMENT google algorithm?,2010,4,19,6,47,38,2026-01-24 19:03:41.342964+00:00
510029,2665623,Hide desktop icons and windows to show desktop wallpaper?,2010,4,19,6,46,25,2026-01-24 19:03:41.349974+00:00
510030,2665616,.net OpenFileDialog changing the CurrentDirectory,2010,4,19,6,45,21,2026-01-24 19:03:41.356624+00:00
510031,2665611,Extracting an interface from .NEt System classes,2010,4,19,6,44,20,2026-01-24 19:03:41.363501+00:00
510032,2665610,How to use WINAPI from newer SDK but still using the old SDK in WindowsMobile,2010,4,19,6,44,20,2026-01-24 19:03:41.370124+00:00
510033,2665606,"Keep text on left and middle of the div, not center",2010,4,19,6,43,44,2026-01-24 19:03:41.376648+00:00
510034,2665605,Offloading to HLSL/GPU without displaying?,2010,4,19,6,43,14,2026-01-24 19:03:41.383316+00:00
510035,2665599,Question about the Intel's IA-32 software developer manual,2010,4,19,6,42,32,2026-01-24 19:03:41.389849+00:00
510036,2665593,How to compare two arrays of integers order-insensitively,2010,4,19,6,41,31,2026-01-24 19:03:41.396637+00:00
510037,2665591,Implementing A Static NSOutlineView,2010,4,19,6,41,17,2026-01-24 19:03:41.403319+00:00
510038,2665589,How can I capture Java compiler errors into a file?,2010,4,19,6,40,58,2026-01-24 19:03:41.409966+00:00
510039,2665588,how to do validations when composing object of a class in other class?,2010,4,19,6,40,48,2026-01-24 19:03:41.416583+00:00
510040,2665578,404.2 Error after installing .net 4.0,2010,4,19,6,39,29,2026-01-24 19:03:41.423133+00:00
510041,2665576,Changing color of HighlightBrushKey in XAML,2010,4,19,6,39,22,2026-01-24 19:03:41.429800+00:00
510042,2665574,Find Consecutive Rows & Calculate Duration,2010,4,19,6,39,7,2026-01-24 19:03:41.436661+00:00
510043,2665569,In what cases does Future.get() throw ExecutionException or InterruptedException,2010,4,19,6,38,27,2026-01-24 19:03:41.443406+00:00
510044,2665567,Avoiding duplicate objects in Java deserialization,2010,4,19,6,37,59,2026-01-24 19:03:41.450198+00:00
510045,2665566,Render tab characters in HTML [duplicate],2010,4,19,6,36,50,2026-01-24 19:03:41.456785+00:00
510046,2665562,SiteMap control based on user roles doesn't works,2010,4,19,6,35,58,2026-01-24 19:03:41.463451+00:00
510047,2665561,How to create a template to display data from a class in WPF,2010,4,19,6,35,56,2026-01-24 19:03:41.470014+00:00
510048,2665557,What is the best minifying plugin or tool for wordpress based sites,2010,4,19,6,35,41,2026-01-24 19:03:41.476754+00:00
510049,2665556,Explicit call of Runnable.run,2010,4,19,6,35,39,2026-01-24 19:03:41.483420+00:00
510050,2665552,"postgres - ERROR: syntax error at or near ""COST""",2010,4,19,6,34,43,2026-01-24 19:03:41.490048+00:00
510051,2665547,Need Flex Regex Validation Expression for password that allows for only alphanumeric values and requires one number,2010,4,19,6,34,3,2026-01-24 19:03:41.496734+00:00
510052,2665546,How to check a radio button based upon the enum value,2010,4,19,6,33,40,2026-01-24 19:03:41.503477+00:00
510053,2665544,Working with mongodb from Java,2010,4,19,6,33,28,2026-01-24 19:03:41.510153+00:00
510054,2665532,Is there a good R API for accessing Google Docs?,2010,4,19,6,30,19,2026-01-24 19:03:41.516719+00:00
510055,2665531,htaccess mod rewrite NOT,2010,4,19,6,30,10,2026-01-24 19:03:41.523627+00:00
510056,2665525,Autocompletebox text in Silverlight,2010,4,19,6,28,46,2026-01-24 19:03:41.530324+00:00
510057,2665519,DRY Validation with MVC2,2010,4,19,6,26,39,2026-01-24 19:03:41.536924+00:00
510058,2665516,Getting following error while running application,2010,4,19,6,25,52,2026-01-24 19:03:41.543933+00:00
510059,2665507,Custom title bar without padding (Android),2010,4,19,6,23,58,2026-01-24 19:03:41.550650+00:00
510060,2665506,custom rss feed suddenly does not work anymore,2010,4,19,6,23,23,2026-01-24 19:03:41.557198+00:00
510061,2665832,deleting files in javascript,2010,4,19,7,38,10,2026-01-24 19:03:42.554321+00:00
510062,2665828,How do i add media files/folder to a winform app .NET,2010,4,19,7,36,59,2026-01-24 19:03:42.561397+00:00
510063,2665820,Javascript Linksys router-style log pop-up,2010,4,19,7,34,31,2026-01-24 19:03:42.568499+00:00
510064,2665812,What is Mocking?,2010,4,19,7,33,21,2026-01-24 19:03:42.575226+00:00
510065,2665800,Exposing inner controls Content property as own [User Control],2010,4,19,7,31,52,2026-01-24 19:03:42.581961+00:00
510066,2665799,Does VS2010 Code Coverage support nUnit?,2010,4,19,7,31,48,2026-01-24 19:03:42.588491+00:00
510067,2665796,Android : Handle OAuth callback using intent-filter,2010,4,19,7,30,30,2026-01-24 19:03:42.595481+00:00
510068,2665794,jQuery selectors for select / option:selected,2010,4,19,7,29,52,2026-01-24 19:03:42.602122+00:00
510069,2665788,"Indy FTP, large files and NAT routers",2010,4,19,7,28,59,2026-01-24 19:03:42.608724+00:00
510070,2665787,Crystal Report Portuguese language support,2010,4,19,7,28,20,2026-01-24 19:03:42.615540+00:00
510071,2665786,postgres - ERROR: operator does not exist,2010,4,19,7,28,16,2026-01-24 19:03:42.622253+00:00
510072,2665780,Any simple Java way to pass parts of a hashmap to another hashmap?,2010,4,19,7,26,17,2026-01-24 19:03:42.628937+00:00
510073,2665779,Compiler error when casting to function pointer,2010,4,19,7,26,13,2026-01-24 19:03:42.635442+00:00
510074,2665773,Spring: I wish to create a junit test for a web application - WebApplicationContext needed,2010,4,19,7,24,53,2026-01-24 19:03:42.642152+00:00
510075,2665771,How do I monitor trap alerts in Perl?,2010,4,19,7,24,47,2026-01-24 19:03:42.648750+00:00
510076,2665766,Can Visual Studio 2010 Test Runner run XUnit?,2010,4,19,7,22,32,2026-01-24 19:03:42.655261+00:00
510077,2665765,Setting DataReader = nothing,2010,4,19,7,22,29,2026-01-24 19:03:42.661766+00:00
510078,2665763,Is there any plug-in or add-on available in eclipse to Check/(set own rules if any) C/C++ source code against a set of coding standards?,2010,4,19,7,22,15,2026-01-24 19:03:42.668270+00:00
510079,2665759,What is a good SVN plugin for Eclipse?,2010,4,19,7,21,26,2026-01-24 19:03:42.675296+00:00
510080,2665755,How to get installed Windows SDK version?,2010,4,19,7,20,35,2026-01-24 19:03:42.683186+00:00
510081,2665751,What should layers in dotnet application?,2010,4,19,7,20,6,2026-01-24 19:03:42.689683+00:00
510082,2665748,which xml validator will work perfectly for multithreading project,2010,4,19,7,20,0,2026-01-24 19:03:42.696399+00:00
510083,2665744,How do I store a string containing quotes in a MySQL database?,2010,4,19,7,18,45,2026-01-24 19:03:42.702948+00:00
510084,2665743,How do I create a postgresql user with fabric,2010,4,19,7,18,21,2026-01-24 19:03:42.709672+00:00
510085,2665742,fastercsv parsing to int or other into ActiveRecord,2010,4,19,7,18,18,2026-01-24 19:03:42.716801+00:00
510086,2665741,git reference common directory/repo,2010,4,19,7,17,26,2026-01-24 19:03:42.723670+00:00
510087,2665738,Why does the token returned by LogonUser() in Win x64 not belong to LOCAL group?,2010,4,19,7,15,47,2026-01-24 19:03:42.730426+00:00
510088,2665737,Subversion and project management web based super tool. Like Team Foundation Server but not TFS [closed],2010,4,19,7,15,44,2026-01-24 19:03:42.737193+00:00
510089,2665736,Intellij IDEA: How can I format the code and how can I see the changes made?,2010,4,19,7,15,11,2026-01-24 19:03:42.743771+00:00
510090,2665731,Interop: HmacSHA1 in Java and dotNet,2010,4,19,7,13,56,2026-01-24 19:03:42.751893+00:00
510091,2665730,How to call an html form back,2010,4,19,7,13,52,2026-01-24 19:03:42.758762+00:00
510092,2665726,C# / asp.net: What are your views on .net email components/suites out there?,2010,4,19,7,13,12,2026-01-24 19:03:42.765643+00:00
510093,2665721,AS3: Weak Listener References Not Appropriate During Initialization?,2010,4,19,7,11,40,2026-01-24 19:03:42.772133+00:00
510094,2665714,Control Javascript > CSS through Flash,2010,4,19,7,9,35,2026-01-24 19:03:42.778998+00:00
510095,2665709,authorise user from mysql database,2010,4,19,7,8,28,2026-01-24 19:03:42.785492+00:00
510096,2665705,Getting the baseurl value into my controllers,2010,4,19,7,7,47,2026-01-24 19:03:42.791947+00:00
510097,2665703,AlignAbsolute on QGraphicsGridLayout,2010,4,19,7,7,21,2026-01-24 19:03:42.798636+00:00
510098,2665701,Error checking attribute against 'false',2010,4,19,7,6,45,2026-01-24 19:03:42.805378+00:00
510099,2665697,Does a child control inherit its parents properties of the same name,2010,4,19,7,5,24,2026-01-24 19:03:42.811993+00:00
510100,2665696,How to log the installation date to the registry,2010,4,19,7,4,38,2026-01-24 19:03:42.818613+00:00
510101,2665690,getting mail source in Outlook 2007 add-in,2010,4,19,7,3,5,2026-01-24 19:03:42.825446+00:00
510102,2667164,Bat file to call A.bat if time is less than 19:45 and to call B.bat if time is greater than 19:45,2010,4,19,12,3,2,2026-01-24 19:03:45.505322+00:00
510103,2667159,Link to external source or store locally,2010,4,19,12,1,34,2026-01-24 19:03:45.512637+00:00
510104,2667157,Actionscript 3: How to remove all black pixels from BitmapData?,2010,4,19,12,1,20,2026-01-24 19:03:45.519409+00:00
510105,2667153,UDP port binding by multiple applications?,2010,4,19,12,1,7,2026-01-24 19:03:45.526308+00:00
510106,2667147,How to calculate the hamming distance of two binary sequences in PHP?,2010,4,19,12,0,19,2026-01-24 19:03:45.533053+00:00
510107,2667138,How to remove the xmlns:XSI and xmlns:XSD namespaces from the xml output of a webservice in .net framework1.1,2010,4,19,11,58,56,2026-01-24 19:03:45.539751+00:00
510108,2667133,Classcastexception occurs randomly,2010,4,19,11,58,8,2026-01-24 19:03:45.546624+00:00
510109,2667131,"Is there something like Restrictions.eq(true, false) in Criteria API?",2010,4,19,11,58,1,2026-01-24 19:03:45.553385+00:00
510110,2667130,How to round CGFloat,2010,4,19,11,57,53,2026-01-24 19:03:45.561977+00:00
510111,2667125,Date format error in vb.net?,2010,4,19,11,56,59,2026-01-24 19:03:45.568622+00:00
510112,2667121,Organising XML results as cells in container (AS3),2010,4,19,11,56,45,2026-01-24 19:03:45.575187+00:00
510113,2667111,Applying changes easily in Access Database,2010,4,19,11,55,41,2026-01-24 19:03:45.581696+00:00
510114,2667109,how to write bulk of data into xml file from backend and i want to bind the xml file into list?,2010,4,19,11,55,20,2026-01-24 19:03:45.588318+00:00
510115,2667107,Deleting a database row with mysql - getting an error?,2010,4,19,11,55,7,2026-01-24 19:03:45.594751+00:00
